,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
18,0.022739219665527343,0.0003988983918842846,0.0035904884338378907,0.0004885387533284932,4,40,0.1,"{'max_depth': 4, 'n_estimators': 40, 'subsample': 0.1}",0.7592592592592593,0.8240740740740741,0.822429906542056,0.8037383177570093,0.7102803738317757,0.7839563862928349,0.04363271328168405,26
19,0.02364211082458496,0.0003960085201955859,0.00368499755859375,0.00040163026053254117,4,40,0.2,"{'max_depth': 4, 'n_estimators': 40, 'subsample': 0.2}",0.75,0.8240740740740741,0.794392523364486,0.7850467289719626,0.7102803738317757,0.7727587400484597,0.039175975424253905,111
20,0.024933767318725587,0.0006307517937330847,0.0032889842987060547,0.00039806344832417936,4,40,0.3,"{'max_depth': 4, 'n_estimators': 40, 'subsample': 0.3}",0.7314814814814815,0.7962962962962963,0.822429906542056,0.822429906542056,0.7570093457943925,0.7859293873312565,0.03625739058654171,11
21,0.02533302307128906,0.0010173642169299924,0.003789043426513672,0.0003991607411503414,4,40,0.4,"{'max_depth': 4, 'n_estimators': 40, 'subsample': 0.4}",0.7407407407407407,0.8148148148148148,0.8130841121495327,0.7663551401869159,0.7570093457943925,0.7784008307372792,0.030165824747103546,73
22,0.026329898834228517,0.0007979155067661314,0.0029916763305664062,0.0,4,40,0.5,"{'max_depth': 4, 'n_estimators': 40, 'subsample': 0.5}",0.7129629629629629,0.8055555555555556,0.8037383177570093,0.8130841121495327,0.7570093457943925,0.7784700588438905,0.03826743665888741,63
23,0.025730991363525392,0.0003989458475937594,0.003989505767822266,3.5040231839893024e-07,4,40,0.6,"{'max_depth': 4, 'n_estimators': 40, 'subsample': 0.6}",0.7037037037037037,0.7870370370370371,0.7850467289719626,0.794392523364486,0.7570093457943925,0.7654378677743164,0.03338128405833705,157
24,0.026928091049194337,0.0006308264844599353,0.0033908843994140624,0.0004883442173158427,4,50,0.1,"{'max_depth': 4, 'n_estimators': 50, 'subsample': 0.1}",0.8055555555555556,0.7962962962962963,0.8037383177570093,0.822429906542056,0.6822429906542056,0.7820526133610246,0.050631664321873875,48
25,0.02892313003540039,0.0006307513106891285,0.0037894248962402344,0.00039875528381182456,4,50,0.2,"{'max_depth': 4, 'n_estimators': 50, 'subsample': 0.2}",0.7407407407407407,0.7407407407407407,0.8130841121495327,0.7570093457943925,0.7102803738317757,0.7523710626514364,0.03391089179210376,198
26,0.030212783813476564,0.0006149306227771666,0.003500223159790039,0.0004466772174911559,4,50,0.3,"{'max_depth': 4, 'n_estimators': 50, 'subsample': 0.3}",0.7222222222222222,0.8055555555555556,0.822429906542056,0.7757009345794392,0.7289719626168224,0.770976116303219,0.04001710927006863,120
27,0.030319404602050782,0.0004884610413186034,0.003789329528808594,0.00039882688417429066,4,50,0.4,"{'max_depth': 4, 'n_estimators': 50, 'subsample': 0.4}",0.75,0.7962962962962963,0.7850467289719626,0.7850467289719626,0.7476635514018691,0.7728106611284182,0.020018597156129306,109
28,0.031992101669311525,0.0026763885015414803,0.003789854049682617,0.00039896966451610907,4,50,0.5,"{'max_depth': 4, 'n_estimators': 50, 'subsample': 0.5}",0.6944444444444444,0.7870370370370371,0.794392523364486,0.794392523364486,0.7476635514018691,0.7635860159224646,0.038683624379643004,168
29,0.03141770362854004,0.001840725870361573,0.003191375732421875,0.00039904138595599225,4,50,0.6,"{'max_depth': 4, 'n_estimators': 50, 'subsample': 0.6}",0.7222222222222222,0.7870370370370371,0.8037383177570093,0.794392523364486,0.7383177570093458,0.7691415714780201,0.03257706550573925,139
30,0.011671876907348633,0.0006015832203185954,0.0034946918487548826,0.0004476693774304935,5,10,0.1,"{'max_depth': 5, 'n_estimators': 10, 'subsample': 0.1}",0.7314814814814815,0.7592592592592593,0.822429906542056,0.8411214953271028,0.7289719626168224,0.7766528210453444,0.04662231588049145,74
31,0.011968231201171875,4.90933901833868e-07,0.00359039306640625,0.0004886555540883141,5,10,0.2,"{'max_depth': 5, 'n_estimators': 10, 'subsample': 0.2}",0.7685185185185185,0.7870370370370371,0.8317757009345794,0.794392523364486,0.7289719626168224,0.7821391484942886,0.03361604694520282,40
32,0.012056493759155273,0.0005025752263581192,0.003391122817993164,0.0004884414019054081,5,10,0.3,"{'max_depth': 5, 'n_estimators': 10, 'subsample': 0.3}",0.7129629629629629,0.7592592592592593,0.8037383177570093,0.8130841121495327,0.7570093457943925,0.7692107995846313,0.03613514859696074,132
33,0.012167978286743163,0.00039896977849652565,0.003191041946411133,0.00039908889872717533,5,10,0.4,"{'max_depth': 5, 'n_estimators': 10, 'subsample': 0.4}",0.7592592592592593,0.8055555555555556,0.822429906542056,0.794392523364486,0.7383177570093458,0.7839910003461406,0.030817123182120907,24
34,0.012830257415771484,0.000686140454171416,0.0035901546478271486,0.0004886556471492247,5,10,0.5,"{'max_depth': 5, 'n_estimators': 10, 'subsample': 0.5}",0.7407407407407407,0.7870370370370371,0.8317757009345794,0.7850467289719626,0.7570093457943925,0.7803219106957424,0.0310646231483708,50
